Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
87	-913.28265	695.1887	-162.99889	-2539.8093	-903.3005	278.88748	-267.82648	-1234.2675	110.0	110.0	143549	-1195.5471	332.6656	-449.81223	-2602.5298	1188.3783	173.2986	790.2080709934235
88	-669.90546	388.54388	-273.2295	-1819.2683	-698.2757	445.38797	-68.562126	-1515.8339	110.0	110.0	145199	-1176.2751	334.90173	-432.41196	-2595.6973	1169.2667	172.57469	798.4889738559723
89	-743.1357	456.7934	-106.95816	-1464.2115	-823.5919	493.80832	-389.37	-2258.6892	110.0	110.0	146849	-1159.3984	334.70703	-423.35138	-2578.0217	1152.4191	169.25558	808.3502268791199
90	-493.18332	227.23245	-251.38306	-970.58203	-991.0626	667.1748	-177.24101	-1904.2689	110.0	110.0	148499	-1142.8529	335.3742	-398.5736	-2517.4575	1135.766	167.29312	817.3431549072266
91	-916.4358	499.18594	-174.87634	-1953.1174	-824.36584	531.4786	-179.64384	-1962.3108	110.0	110.0	150149	-1125.7975	335.8097	-394.93036	-2509.7153	1118.8643	165.9631	825.499523639679
92	-771.2628	358.6101	-283.51	-1314.5713	-846.7477	631.70953	-316.48212	-2513.856	110.0	110.0	151799	-1110.0461	335.46112	-379.45825	-2491.3757	1102.9436	164.41049	833.328620672226
93	-710.5594	478.4323	-176.09735	-1798.5754	-634.81573	377.5485	-240.07167	-1318.0459	110.0	110.0	153449	-1092.7711	335.75345	-363.61215	-2488.2588	1085.6132	165.87117	841.3043239116669
94	-839.6444	445.77512	-278.82852	-1781.5022	-1187.6608	526.1574	-162.12743	-1832.7231	110.0	110.0	155099	-1075.383	334.8994	-341.4544	-2408.7778	1068.1707	166.99261	849.365807056427
95	-902.04785	454.90598	-356.34332	-1937.1033	-783.63873	372.37604	-262.6854	-1566.8844	110.0	110.0	156749	-1059.0005	334.494	-323.56924	-2468.7827	1051.8439	165.82564	857.5709733963013
96	-830.10614	448.42636	-234.99457	-1731.4443	-695.29	488.2499	-75.89886	-1575.7794	110.0	110.0	158399	-1045.3024	333.8538	-312.1299	-2359.8765	1038.2593	162.86253	866.243331193924
97	-717.94116	427.70425	-66.2486	-1636.928	-665.8375	252.88452	-402.65802	-1169.2603	110.0	110.0	160049	-1029.8201	334.8278	-291.28653	-2434.1912	1022.6803	163.25977	874.6360728740692
98	-688.2152	360.61526	-318.41437	-1375.384	-651.95544	386.98148	-56.145187	-1401.4447	110.0	110.0	161699	-1014.33484	334.58792	-276.75217	-2397.2505	1007.29626	161.20166	882.6741752624512
99	-842.64075	578.8284	-205.71265	-2027.7418	-724.8754	356.09836	-246.2298	-1457.8176	110.0	110.0	163349	-999.9155	333.8289	-260.67938	-2358.9238	992.7897	161.7905	890.7530016899109
100	-784.64526	619.71716	-100.2467	-2532.8242	-453.11664	134.78925	-273.23	-661.81836	110.0	110.0	164999	-983.5192	332.00037	-245.4455	-2397.5657	976.3659	161.12985	898.5421919822693
101	-782.4288	489.53976	-178.69753	-1586.4657	-635.9081	339.1128	-212.9323	-1298.56	110.0	110.0	166649	-970.13635	331.21927	-228.05872	-2387.448	963.0434	160.27669	906.972737789154
102	-799.0475	417.3618	-129.8088	-1527.5541	-449.35196	308.00772	-203.83406	-1273.839	110.0	110.0	168299	-956.4229	332.60526	-220.08862	-2380.6528	949.4308	160.62816	915.810337305069
103	-756.2116	415.66864	-256.91492	-1773.8616	-799.7412	553.98663	-249.7332	-1773.5402	110.0	110.0	169949	-939.3571	332.18973	-205.08498	-2388.7	931.8615	158.36768	924.5073404312134
104	-745.4049	305.8948	-293.86847	-1278.5968	-1084.0269	614.0842	-444.93106	-2248.3828	110.0	110.0	171599	-924.94586	330.8671	-197.63577	-2354.3174	917.5397	160.77005	932.9724833965302
105	-516.48016	328.4852	-161.32431	-1252.1312	-638.2174	296.05603	-238.4046	-1219.2289	110.0	110.0	173249	-906.8311	330.6873	-194.12108	-2316.9463	899.2231	158.35175	941.5286326408386
106	-858.45465	658.51306	-243.11597	-2834.6885	-529.7355	290.21655	-162.53352	-1190.6775	110.0	110.0	174899	-889.26514	329.69116	-170.78421	-2282.1162	881.83044	158.42331	949.3699727058411
107	-527.168	250.9543	-56.933453	-1100.6068	-656.6603	517.41064	-237.81767	-1946.1228	110.0	110.0	176549	-874.5109	331.1487	-160.86949	-2300.4265	867.03296	159.05061	957.4989075660706
108	-768.362	497.1038	-198.62631	-2017.0953	-564.8015	250.42232	-225.62242	-1154.9482	110.0	110.0	178199	-860.1092	331.42474	-150.85696	-2267.8286	852.5736	157.78378	965.6294777393341
109	-597.76355	290.46655	-198.14795	-1221.7871	-530.9271	350.23303	-174.41371	-1328.227	110.0	110.0	179849	-844.7902	333.31158	-144.51076	-2251.695	837.2733	153.15349	974.1914734840393
110	-851.7818	360.66327	-306.3056	-1493.279	-903.46936	463.08575	-268.6419	-1829.9847	110.0	110.0	181499	-828.93536	334.92657	-137.1516	-2213.9053	821.45	155.64653	982.4294514656067
111	-495.98288	260.45462	-174.10542	-1087.8126	-577.2601	405.85553	-110.09535	-1595.9132	110.0	110.0	183149	-812.52747	335.86682	-129.18797	-2192.328	805.0458	150.29286	991.7342445850372
112	-705.88184	630.6236	-147.89044	-2840.1978	-684.201	242.60449	-341.41098	-1054.4363	110.0	110.0	184799	-796.3691	337.8635	-111.95474	-2169.6875	788.8495	153.68224	1000.2657122612
113	-606.7714	355.29196	-239.64641	-1428.8289	-819.0	315.35797	-360.95395	-1351.0618	110.0	110.0	186449	-781.6469	337.7435	-103.15882	-2164.0474	774.08044	151.49559	1008.5549635887146
114	-664.5541	394.8515	-190.02052	-1475.2356	-693.5662	459.72736	-70.17232	-1391.292	110.0	110.0	188099	-766.59924	338.1768	-102.097046	-2126.8667	759.0932	150.64784	1016.4015557765961
115	-530.9458	321.34387	-81.41061	-1441.1012	-541.6518	297.13568	-77.93876	-928.39624	110.0	110.0	189749	-752.1266	338.13586	-89.49835	-2113.719	744.65076	148.02354	1025.0622487068176
116	-655.3066	330.4915	-240.50235	-1459.441	-951.8242	565.765	-267.91013	-2451.955	110.0	110.0	191399	-737.41815	338.58817	-85.38974	-2098.5703	729.79865	146.85974	1035.6297376155853
117	-702.5042	516.55743	-342.8274	-2054.3137	-955.6009	438.5011	-359.0498	-1640.4592	110.0	110.0	193049	-721.8742	338.89032	-80.52625	-2058.6294	714.19934	148.62875	1044.100304365158
118	-855.3937	520.8278	-260.01605	-1867.4536	-812.9352	524.79596	-137.83539	-1498.8276	110.0	110.0	194699	-705.33673	338.2923	-75.33263	-2106.541	697.6567	146.52525	1054.5566692352295
119	-766.922	445.7509	-191.38585	-1665.337	-638.2327	326.7732	-246.99512	-1317.8423	110.0	110.0	196349	-691.5994	337.62888	-59.932774	-2052.5056	684.00696	146.1489	1066.6494979858398
120	-785.52875	441.396	-214.26361	-1949.335	-624.8568	304.27484	-91.36251	-1180.072	110.0	110.0	197999	-678.0953	340.03784	-41.83489	-2110.6104	670.62317	147.02057	1079.8502383232117
121	-518.3692	343.26355	-81.99603	-1405.6819	-765.7105	325.13217	-310.9348	-1395.4475	110.0	110.0	199649	-665.21466	342.12888	-21.638565	-2099.2588	657.6728	146.47612	1092.0726389884949
122	-647.04974	376.26926	-212.57996	-1546.6279	-764.6234	636.0918	-295.78516	-2639.6123	110.0	110.0	201299	-649.58545	343.80002	-1.8699102	-2122.751	641.9988	146.56381	1102.994390487671
123	-637.4335	352.678	-192.59163	-1559.3167	-931.63855	484.87833	-421.37668	-1990.7006	110.0	110.0	202949	-636.7311	347.21988	22.465569	-2152.6047	629.16705	150.03876	1112.8881306648254
124	-839.1518	392.59396	-168.10051	-1580.9147	-604.0846	217.38898	-268.0399	-894.9147	110.0	110.0	204599	-622.63654	347.7136	44.964508	-2126.8906	615.10205	148.93802	1123.3077983856201
125	-659.8134	383.68765	-131.9851	-1236.8967	-694.3436	300.40762	-197.2311	-1257.7577	110.0	110.0	206249	-609.70984	348.34988	66.156944	-2144.1257	602.0952	148.79028	1135.9256222248077
126	-836.27484	324.8629	-294.9876	-1440.9515	-679.7372	437.96146	-234.27068	-1507.446	110.0	110.0	207899	-599.07556	350.62442	85.20789	-2159.5154	591.56464	146.45888	1148.0992851257324
127	-549.29614	243.958	-159.26515	-983.2107	-571.23016	330.8178	-171.4323	-1262.9902	110.0	110.0	209549	-585.884	352.24765	102.12538	-2211.905	578.3664	147.3076	1159.7735211849213
128	-952.3214	600.7195	-321.13162	-2260.0686	-772.588	487.11627	-123.49881	-1682.8528	110.0	110.0	211199	-574.0318	354.19125	117.03513	-2214.9573	566.59064	144.9694	1170.0389375686646
