Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
53	-192.35762	8.414104	-177.28984	-205.45306	-176.4067	24.64587	-127.26754	-202.46896	110.0	110.0	87449	-182.42386	3.8786767	-172.82753	-199.28972	-182.4241	3.877183	-173.1114	-198.58255	-0.10319953	0.88797134	2.5314486	-9.956819	182.37257	0.42147627	893.0435256958008
54	-186.76224	6.62358	-177.95027	-203.14812	-169.87607	19.415766	-124.440384	-192.82533	110.0	110.0	89099	-181.92062	3.9630816	-172.42834	-198.64313	-181.92079	3.9604704	-172.24744	-198.4658	-0.10399355	0.8886866	3.2969804	-11.320902	181.85881	0.41813698	912.6902379989624
55	-188.7123	10.039702	-171.26953	-210.62675	-147.28879	14.434356	-129.56854	-174.83162	110.0	110.0	90749	-181.39009	4.0014462	-171.54129	-198.19514	-181.39	4.0004187	-171.64972	-198.13968	-0.091467	0.89978385	3.0109386	-9.266354	181.33371	0.42833015	931.1263906955719
56	-187.26802	7.873098	-174.01363	-203.94676	-156.15556	16.7464	-131.07565	-188.88791	110.0	110.0	92399	-180.50153	4.0835376	-171.23805	-198.1947	-180.50162	4.0831156	-170.89786	-198.87602	-0.08710803	0.9019407	2.8524148	-9.645035	180.4414	0.42359737	951.0281383991241
57	-190.05048	7.7305517	-171.46388	-201.0552	-168.32608	15.325851	-146.5142	-191.31458	110.0	110.0	94049	-180.06508	3.9846845	-170.42807	-198.37057	-180.06494	3.9827104	-170.65463	-197.57022	-0.08655983	0.8974165	2.7689033	-10.453804	180.01456	0.42744204	971.1440019607544
58	-184.38217	7.9680824	-161.1958	-196.01506	-157.12863	14.857037	-137.78487	-179.87384	110.0	110.0	95699	-179.61073	3.860971	-170.16016	-196.92172	-179.61087	3.8600612	-170.45418	-196.62952	-0.08835883	0.88972604	3.335347	-11.427903	179.55844	0.42352673	989.693943977356
59	-186.98592	6.8573923	-177.89037	-199.96948	-156.90297	14.581749	-132.66614	-176.13101	110.0	110.0	97349	-178.65942	4.0536456	-169.11061	-195.87134	-178.65936	4.053394	-169.1428	-196.25468	-0.08099733	0.9017782	3.1764946	-8.946057	178.5928	0.4142027	1008.9615852832794
60	-186.68767	6.448409	-177.9095	-197.82419	-166.48178	11.521465	-142.91113	-182.78525	110.0	110.0	98999	-178.45459	3.999699	-168.96172	-195.75697	-178.45464	4.000008	-169.06363	-196.8088	-0.075312845	0.8956008	3.3322296	-9.226655	178.39388	0.42979068	1029.091182231903
61	-189.6125	8.811303	-172.94107	-210.8477	-163.51035	16.244196	-134.96306	-190.69725	110.0	110.0	100649	-178.22095	4.0276246	-168.79869	-197.32132	-178.22095	4.025007	-168.84673	-197.71545	-0.07567279	0.8964431	3.720665	-10.0151205	178.16919	0.41932344	1048.7903044223785
62	-187.77142	8.813863	-169.35733	-199.27768	-158.74895	16.77323	-127.53147	-181.16049	110.0	110.0	102299	-177.88503	4.0084867	-168.81999	-195.01076	-177.88498	4.0080743	-168.4408	-195.35188	-0.07203731	0.9011551	3.743134	-10.782278	177.8322	0.42593893	1072.1416838169098
63	-186.00229	6.832462	-176.8521	-203.94475	-153.31277	16.705214	-120.34061	-171.7297	110.0	110.0	103949	-177.62453	4.093203	-167.80498	-196.33025	-177.6244	4.093092	-168.03621	-196.56685	-0.07360223	0.8950578	3.8634417	-10.692913	177.57736	0.43020517	1091.6373212337494
64	-186.09676	9.733285	-173.61604	-211.12311	-148.81137	15.566168	-129.05803	-180.18237	110.0	110.0	105599	-177.29376	4.241276	-167.46156	-195.5847	-177.29381	4.2418237	-167.38446	-196.33621	-0.07100918	0.90077466	3.1709523	-9.082048	177.2306	0.40853795	1110.279228925705
65	-187.1728	7.7877235	-171.98628	-199.57056	-175.8918	10.959367	-156.73532	-188.39862	110.0	110.0	107249	-176.85236	4.2185426	-167.40604	-194.93523	-176.85242	4.2177153	-167.22598	-195.06529	-0.07000501	0.89875084	3.2484913	-9.871127	176.80753	0.42932764	1130.711907863617
66	-185.46786	7.452221	-172.74832	-199.02641	-157.5336	15.9735	-135.37175	-182.98798	110.0	110.0	108899	-176.73172	3.9908617	-166.90791	-194.08331	-176.73164	3.989052	-167.12971	-194.1598	-0.057557564	0.9045353	3.3572981	-9.748475	176.67932	0.40840805	1149.4416728019714
67	-186.88956	7.90459	-175.04675	-197.88724	-151.4639	15.47556	-132.91608	-187.12413	110.0	110.0	110549	-176.43848	4.1038656	-167.29906	-193.79517	-176.43855	4.1014333	-167.26083	-194.36206	-0.05457125	0.90465695	3.3919082	-10.100876	176.3901	0.41762334	1169.3068919181824
68	-183.39912	6.4512525	-175.22292	-198.9572	-162.09575	15.991594	-125.64767	-182.21393	110.0	110.0	112199	-175.80994	4.2711234	-165.47052	-194.26608	-175.81	4.270311	-165.57309	-193.861	-0.05486691	0.9004935	3.2643714	-13.715755	175.75356	0.4089659	1188.8231949806213
69	-184.05376	5.517842	-172.09306	-193.70439	-155.10849	16.985723	-134.23105	-185.92981	110.0	110.0	113849	-175.52145	4.39506	-165.65372	-194.40265	-175.5214	4.395503	-165.57314	-194.60255	-0.052125297	0.91035926	4.0748043	-9.385711	175.48009	0.41030687	1209.2209010124207
70	-180.69507	7.6625032	-168.42465	-194.88023	-150.07494	9.160884	-134.60893	-170.84756	110.0	110.0	115499	-175.24844	4.428425	-165.20346	-195.54657	-175.24847	4.426862	-165.05875	-194.32771	-0.040196665	0.9012787	4.0262747	-9.415966	175.19614	0.4087219	1229.6533699035645
