Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
71	-1432.6776	1302.7511	-414.05203	-4711.4175	-1498.7355	1038.5693	-491.8456	-3941.487	110.0	110.0	117149	814.58325	1032.1357	2465.844	-10964.579	-841.8927	2506.7932	658.3592648506165
72	-1330.8829	694.50525	-228.04791	-2736.5361	-1898.6721	1150.4867	-607.64514	-3889.4365	110.0	110.0	118799	839.94385	1021.78766	2528.228	-10672.606	-866.98926	2532.0413	667.8852124214172
73	-1867.0734	1555.9436	-140.28053	-5019.2676	-1248.3617	1197.8433	-116.42959	-3940.0107	110.0	110.0	120449	865.8624	1003.42847	2567.5757	-10610.645	-892.9798	2509.8196	677.3173108100891
74	-1157.1821	813.95087	-112.13991	-2788.9614	-1840.4277	1142.3837	-401.64908	-4420.87	110.0	110.0	122099	886.3164	1001.36145	2583.024	-10578.197	-913.175	2529.4578	687.101172208786
75	-737.82684	641.19293	-67.41705	-2868.4182	-1799.6436	1326.3206	-328.4788	-5012.739	110.0	110.0	123749	918.96387	969.3054	2620.66	-10219.029	-946.1249	2453.1016	696.6277964115143
76	-1413.2125	1639.6426	-185.03331	-5907.096	-929.90155	589.7901	-105.62262	-1901.3115	110.0	110.0	125399	950.43976	956.79535	2609.553	-10001.841	-977.40137	2435.4087	706.0597722530365
77	-1072.7633	732.386	-134.8863	-2842.3972	-1357.169	855.6001	-545.26996	-3497.1558	110.0	110.0	127049	976.2673	952.57794	2652.675	-9958.177	-1003.0272	2367.4448	715.4328458309174
78	-784.208	453.47253	-173.61696	-1697.81	-873.21643	543.6797	-53.143143	-1722.4033	110.0	110.0	128699	1001.85803	941.79736	2655.5947	-9963.289	-1029.3627	2420.1787	724.8496260643005
79	-1365.9941	805.2451	-130.67938	-3322.485	-778.3226	403.55157	-48.255196	-1425.7261	110.0	110.0	130349	1039.0718	945.0516	2680.9153	-10121.541	-1066.8278	2366.232	734.2647287845612
80	-1586.4098	1633.1335	-153.14276	-6620.605	-686.0874	359.65152	-194.02382	-1366.6722	110.0	110.0	131999	1067.8801	936.9257	2681.4011	-10157.047	-1095.1454	2302.2573	743.6795310974121
81	-1600.9867	1711.6373	-199.33406	-7460.166	-1097.1754	858.173	-179.91507	-2811.2473	110.0	110.0	133649	1085.7345	941.38965	2732.5254	-10217.406	-1112.4745	2356.2815	753.6248769760132
82	-1032.0092	744.8925	-360.40347	-3507.152	-742.26324	319.70825	-247.32262	-1248.3705	110.0	110.0	135299	1105.0868	938.44257	2703.7588	-10266.58	-1131.6655	2307.121	763.1385881900787
83	-632.1351	535.19995	-220.70195	-2500.3264	-1047.0029	565.2641	-396.98755	-2405.0566	110.0	110.0	136949	1138.22	930.10016	2774.6526	-10271.254	-1165.5975	2335.8362	772.6862270832062
84	-1290.7977	1076.9915	-192.00458	-4208.677	-803.46716	751.34595	-305.6726	-2872.4495	110.0	110.0	138599	1163.3615	932.58673	2810.7483	-10322.222	-1190.8428	2260.8188	782.1428694725037
85	-1072.8383	719.15204	-211.96516	-2854.9055	-1174.9336	838.2886	-470.74393	-3323.7432	110.0	110.0	140249	1195.5977	942.54877	2870.2703	-10308.887	-1223.4266	2269.6494	791.6117808818817
86	-995.2568	778.45984	-255.44943	-3611.4673	-995.7611	592.04395	-340.7183	-2381.7317	110.0	110.0	141899	1228.962	954.1119	2934.6504	-10333.938	-1257.8925	2336.1519	801.0572361946106
87	-1043.9781	442.0846	-283.44925	-1736.3374	-928.03204	619.5519	-210.62788	-2236.502	110.0	110.0	143549	1273.6871	965.1829	3000.7422	-10394.191	-1302.5426	2303.71	810.4699862003326
88	-731.71655	407.91595	-181.77403	-1846.0892	-1061.9928	543.1595	-264.90005	-1858.3755	110.0	110.0	145199	1312.5328	975.31726	3068.7014	-10434.979	-1341.4706	2347.01	820.0268695354462
89	-821.4646	346.7979	-321.33502	-1706.2424	-699.8258	389.32687	-151.7006	-1706.9955	110.0	110.0	146849	1351.14	982.1922	3072.991	-10344.136	-1379.5994	2331.28	829.384063243866
