Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
62	-129.56844	34.125107	-71.741806	-182.49356	-114.80991	22.782303	-58.510983	-138.38972	110.0	110.0	102299	-178.51944	30.424526	-121.39729	-307.87204	177.46442	0.9373414	660.0384225845337
63	-125.7521	28.367058	-84.53823	-175.94408	-116.47748	24.636065	-70.01986	-159.12961	110.0	110.0	103949	-178.09744	30.506649	-120.3957	-309.39874	177.0361	0.930124	670.1605083942413
64	-123.75446	29.595396	-61.147285	-164.438	-126.065384	14.398263	-106.5584	-149.58325	110.0	110.0	105599	-177.41367	30.560307	-119.688484	-307.98108	176.35896	0.940751	680.3674364089966
65	-123.153854	28.269865	-72.489876	-172.90247	-120.468544	26.087168	-76.44994	-160.31474	110.0	110.0	107249	-176.70326	30.640198	-118.82877	-307.86493	175.66016	0.9322158	690.3157773017883
66	-119.87247	32.27792	-68.86579	-183.35934	-112.636986	22.73603	-75.91491	-157.5003	110.0	110.0	108899	-176.15483	30.717478	-117.83211	-307.95697	175.1411	0.9378888	700.3228371143341
67	-134.22029	27.645613	-71.71956	-179.07585	-125.22013	18.608961	-97.91293	-152.36931	110.0	110.0	110549	-175.84866	30.843203	-116.98536	-302.19684	174.83943	0.94961023	710.4703364372253
68	-118.76145	21.868814	-64.8342	-145.82372	-127.9539	23.481218	-90.05215	-162.06862	110.0	110.0	112199	-175.1985	30.812084	-116.21275	-305.92773	174.18405	0.96387774	720.4870460033417
69	-137.28377	25.733063	-88.52667	-192.67587	-125.95125	28.460178	-84.87871	-165.22015	110.0	110.0	113849	-174.46484	30.89969	-115.7708	-305.03665	173.46382	0.96249616	730.4975752830505
70	-108.83165	23.600573	-67.09744	-146.66896	-124.16237	28.731318	-71.85723	-173.13358	110.0	110.0	115499	-173.99515	31.012466	-114.96436	-304.4163	172.99283	0.9408561	740.6759510040283
71	-112.2014	23.552835	-78.86637	-173.24998	-109.35449	39.433044	-55.31612	-190.3392	110.0	110.0	117149	-172.8891	30.961195	-114.09495	-302.89127	171.90529	0.9721415	750.9242312908173
72	-124.9475	29.658566	-73.88273	-181.63031	-125.85348	28.840218	-76.74215	-166.62724	110.0	110.0	118799	-172.05786	30.961132	-113.55428	-298.3008	171.07797	0.95708364	761.0163187980652
73	-132.3409	30.305744	-86.583145	-201.08876	-137.54103	44.854496	-71.2146	-201.2144	110.0	110.0	120449	-171.26936	30.852854	-112.85902	-301.2961	170.29958	0.9724189	770.8540029525757
74	-121.323006	37.36979	-72.08994	-205.37476	-120.781006	43.25109	-57.988087	-211.15273	110.0	110.0	122099	-170.6346	30.91767	-111.85686	-304.00885	169.67784	0.9773042	780.8105144500732
75	-121.88125	23.071922	-83.54356	-167.38022	-107.650314	33.79285	-60.509216	-160.78705	110.0	110.0	123749	-169.86314	30.896187	-111.38381	-301.38626	168.91684	0.9621224	791.0375530719757
76	-123.26104	17.113691	-94.716156	-155.28195	-116.23087	28.960285	-73.02875	-152.8571	110.0	110.0	125399	-169.14357	30.916437	-110.236855	-299.908	168.18262	0.96478516	801.869889497757
77	-118.39644	36.286495	-38.056454	-171.68044	-108.99375	15.55029	-85.27197	-130.53802	110.0	110.0	127049	-168.38724	31.023638	-109.59224	-300.24396	167.4594	0.9867094	812.4272055625916
78	-133.97287	27.2074	-96.198494	-191.9945	-109.48454	30.711622	-63.41771	-172.43561	110.0	110.0	128699	-167.86209	30.974325	-109.027916	-300.37708	166.93242	0.95068794	823.1299962997437
79	-133.36604	34.86509	-68.85206	-189.97641	-132.81056	25.313734	-75.15123	-165.83652	110.0	110.0	130349	-167.0851	30.816778	-108.36939	-299.51712	166.16624	0.9770392	834.696914434433
80	-128.9849	29.7729	-71.94361	-175.47707	-115.84589	29.886654	-67.52295	-171.82275	110.0	110.0	131999	-166.40036	30.745625	-107.761215	-299.20154	165.49615	0.9520838	844.5000691413879
81	-116.42127	27.773209	-71.82507	-155.52109	-128.21307	19.048658	-89.22671	-148.59761	110.0	110.0	133649	-165.75427	30.839664	-106.692535	-298.87994	164.8553	0.9529137	854.2603788375854
82	-132.77129	28.430595	-89.916176	-186.93796	-136.0062	22.774933	-93.4422	-185.18187	110.0	110.0	135299	-165.42274	30.888102	-105.543236	-296.06238	164.52196	0.9496899	864.2308990955353
83	-133.10213	23.632824	-105.73669	-189.1715	-132.95097	44.194557	-45.715996	-184.90038	110.0	110.0	136949	-164.80013	30.82664	-104.52053	-293.27078	163.9155	0.96067977	874.308774471283
