Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
86	-738.4651	845.5663	-51.295826	-3319.3442	-800.318	517.65845	-200.42145	-2079.007	110.0	110.0	141899	929.944	580.81085	1854.5575	-2161.431	-948.44696	971.0085	1375.00714969635
87	-824.1315	620.3832	-170.43782	-2181.6375	-1063.0886	727.2224	-341.4711	-2475.2822	110.0	110.0	143549	940.9386	579.09894	1861.7773	-2008.4899	-959.1029	988.06464	1390.0075709819794
88	-725.01666	358.06204	-116.76829	-1380.783	-659.67773	476.54187	-114.32059	-1693.0338	110.0	110.0	145199	955.9333	577.3267	1867.7618	-2214.2844	-974.8283	985.45215	1405.057107925415
89	-694.74646	405.2084	-165.26176	-1699.6699	-944.4536	457.39264	-283.4468	-1827.7065	110.0	110.0	146849	967.56616	574.62067	1897.5399	-1989.3782	-986.0506	981.2224	1420.0010778903961
90	-1074.8468	624.16144	-260.8529	-2813.3853	-859.06006	312.36224	-321.02457	-1356.2919	110.0	110.0	148499	981.1941	574.0871	1905.8027	-2197.47	-999.8872	961.2437	1436.9907479286194
91	-776.78156	397.1889	-199.22456	-1381.702	-627.81726	477.00446	-220.84718	-1979.6975	110.0	110.0	150149	986.6142	579.4564	1911.586	-2166.1118	-1004.7347	965.6005	1453.5467278957367
92	-892.39264	590.6588	-347.7413	-2029.7933	-1084.4102	855.6114	-281.54065	-3187.3726	110.0	110.0	151799	994.5111	579.3083	1919.5251	-2100.6094	-1012.5547	967.3863	1469.8313059806824
93	-740.20544	392.3168	-58.928043	-1514.0586	-1013.30725	429.45526	-250.55399	-1667.9702	110.0	110.0	153449	1004.0097	581.1311	1942.3242	-1851.9564	-1022.5866	963.5637	1485.8125529289246
94	-1019.6585	777.8022	-295.20352	-3338.8623	-757.21454	598.0171	-125.497574	-2402.695	110.0	110.0	155099	1016.8515	585.2347	1973.8671	-1819.6481	-1035.548	981.70593	1507.4958519935608
95	-877.21796	805.0419	-91.5272	-3592.8054	-761.5009	423.6507	-149.51694	-1409.2523	110.0	110.0	156749	1034.0557	587.05804	1985.1221	-2120.2463	-1053.0579	983.28937	1523.6210749149323
96	-883.5211	545.76135	-162.0987	-1635.2026	-859.1256	568.952	-340.9284	-2194.857	110.0	110.0	158399	1053.6505	589.28516	2006.0476	-2099.2651	-1072.6237	985.593	1538.9216377735138
97	-891.0389	600.48956	-256.82822	-2287.046	-1126.2437	526.25684	-306.5974	-1946.9086	110.0	110.0	160049	1069.1622	592.66266	2028.4095	-1805.9115	-1088.1825	986.7294	1554.556129693985
98	-704.04956	466.98145	-83.8739	-1851.038	-882.70276	744.0497	-72.17828	-2599.6936	110.0	110.0	161699	1081.7183	598.8743	2050.2	-1953.0435	-1100.5023	972.0838	1570.335156917572
99	-705.0222	428.02692	-184.59192	-1799.8994	-917.6507	720.29614	-95.871254	-2216.4844	110.0	110.0	163349	1107.7742	593.7818	2063.1636	-1832.4194	-1126.7533	919.93054	1587.0746629238129
100	-604.5787	302.471	-193.37021	-1421.329	-999.34143	512.11084	-241.01558	-1917.6101	110.0	110.0	164999	1119.0492	596.82074	2070.785	-2028.3284	-1137.8174	945.8594	1602.6677796840668
