Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
88	-1747.6385	935.5863	-669.46185	-4296.5894	-852.0846	317.7625	-206.94774	-1398.6217	400.0	400.0	527999	-420.45956	203.10457	14.226247	-2286.503	-420.45535	203.02145	13.364277	-2357.0432	2.9581752	1.3314996	29.368591	-8.665642	417.1833	482.4635	3863.0049407482147
89	-1559.6294	603.839	-776.6627	-2924.6846	-1011.60645	502.47302	-136.97032	-1814.9546	400.0	400.0	533999	-414.4739	195.58302	-18.32198	-2297.6338	-414.47205	195.5361	-8.003198	-2334.7153	2.9525359	1.3704307	35.8136	-9.899902	410.7709	480.55542	3906.7501447200775
90	-1615.2932	548.1822	-940.45447	-2639.2798	-1163.4318	517.4629	-339.44235	-2055.3284	400.0	400.0	539999	-413.76782	191.29128	-33.975986	-2245.9512	-413.76437	191.22086	-36.11302	-2289.2388	2.9418085	1.3643167	36.560318	-11.764631	410.53357	472.5627	3950.120682954788
91	-1420.6285	567.1209	-642.1724	-3011.3413	-986.28094	447.53976	-361.44983	-1817.5685	400.0	400.0	545999	-410.7744	187.72684	-33.676716	-2342.9958	-410.77185	187.6663	-23.968353	-2294.9907	2.9722052	1.3550571	36.7124	-9.427874	407.21045	465.7841	3993.545329093933
92	-1435.1226	609.0511	-591.1874	-3118.2122	-1329.9476	1017.2959	-133.63239	-3532.993	400.0	400.0	551999	-405.40857	185.89467	-20.788399	-2210.9448	-405.40552	185.78644	-8.264579	-2200.8267	2.9346433	1.3447644	28.454191	-11.019856	402.01355	463.83447	4038.4706580638885
93	-1851.5137	912.1614	-454.83768	-3649.402	-3470.1555	3577.966	-215.93108	-12754.648	400.0	400.0	557999	-404.89206	184.34364	-33.325836	-2251.083	-404.89154	184.28438	-30.858116	-2241.7734	2.962744	1.3269998	48.53427	-8.659952	401.65833	459.1754	4080.4655182361603
94	-1508.2556	458.07834	-834.5714	-2105.373	-1365.8352	988.2008	-142.04636	-3127.821	400.0	400.0	563999	-402.02905	183.9579	-37.693222	-2261.097	-402.02588	183.91571	-27.710419	-2264.4683	2.955213	1.3124428	47.601494	-11.379422	398.6487	452.6679	4124.225951194763
95	-1763.512	509.87524	-1109.503	-2733.0945	-1109.9392	448.33563	-305.10324	-1985.8529	400.0	400.0	569999	-393.77744	185.21169	-34.023758	-2253.601	-393.77588	185.15591	-33.227615	-2242.3599	2.9410267	1.3514177	27.210676	-9.365973	390.29285	451.9106	4166.623153448105
96	-1452.116	499.16187	-527.65076	-2218.5498	-1230.6077	818.32166	-141.0857	-2831.2883	400.0	400.0	575999	-389.21613	186.65065	-45.26409	-2362.9421	-389.2174	186.60405	-47.198708	-2354.7344	2.9371016	1.3516188	34.25193	-9.815631	385.9034	455.78772	4211.057187795639
97	-1250.553	395.39154	-737.6027	-2138.1191	-1025.6444	830.04425	-260.12335	-2993.5876	400.0	400.0	581999	-388.0676	189.53154	-37.72305	-2273.6733	-388.06375	189.44333	-45.104034	-2233.0144	2.928818	1.3430954	34.471603	-10.319662	384.87268	457.2494	4255.113286733627
98	-1614.0707	589.47504	-443.75565	-2774.0134	-1268.5925	715.3967	-317.32776	-2401.9578	400.0	400.0	587999	-383.2017	189.56468	-18.740276	-2328.7146	-383.1973	189.49876	-17.914577	-2356.9973	2.9204664	1.3388693	27.041792	-9.779209	379.746	453.87183	4299.508324384689
99	-1113.422	512.0666	-441.63123	-2522.122	-1148.2509	500.0276	-223.92126	-1971.7234	400.0	400.0	593999	-383.90057	188.62105	-23.483023	-2289.0356	-383.9008	188.54123	-18.024261	-2257.0083	2.9264133	1.3446969	41.059746	-10.595703	380.68857	436.9649	4341.814846277237
100	-1190.8784	375.6763	-536.50995	-2214.0112	-1262.4552	1061.5576	-506.78305	-4196.207	400.0	400.0	599999	-385.49426	185.10368	-6.226454	-2365.6406	-385.49088	185.05557	-0.4570999	-2349.309	2.9092638	1.3352535	31.611616	-9.279374	382.422	439.5193	4383.589504957199
